,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Label,B,B,C,A,C,A,B,A,A,B,B,A,C,B,A,B,C,B,A,C,C,B,B,A,B,B,A,B,A,A,C,B,C,C,C,C,B,A,C,B,A,C,A,C,C,C,B,B,B,C,A,C,C,A,B,A,B,B,A,A,B,C,C,C,B,B,B,B,C,A
['1+30'],79825.562,107117.311,61567.67,96043.625,96395.522,105132.058,140104.261,0.0,85587.095,111520.334,81290.491,105905.753,73724.365,0.0,58577.682,55816.84,68770.617,116655.102,67505.629,50144.475,56507.934,0.0,64040.89,0.0,63343.227,0.0,89467.595,62594.012,35358.63,38795.054,20811.64,42544.375,36172.235,27079.675,20380.348,41362.985,49840.557,41137.192,41461.085,53350.298,51267.134,23262.42,54188.061,30826.299,54138.026,46825.991,81174.202,78307.996,0.0,35912.0,0.0,19383.663,33288.195,55215.267,71029.261,0.0,30488.294,40496.808,30377.235,33824.285,26894.819,0.0,12036.736,0.0,0.0,0.0,29537.286,35524.731,20440.385,48434.651
['1+31'],57797.722,49350.484,0.0,53782.49,93184.76,59798.076,107765.339,0.0,56385.789,94925.366,54659.934,102318.676,103477.723,619671.569,123066.379,127881.055,128461.614,118315.453,126784.956,120841.61,0.0,123183.149,117289.991,124350.98,119824.116,0.0,131136.021,127406.332,24494.932,28362.902,25326.232,51664.581,28070.825,27589.221,0.0,65985.652,57541.886,57351.299,54597.155,72755.856,55532.889,0.0,33333.984,37499.792,38136.303,32341.819,39527.224,36416.716,35301.672,33054.377,0.0,82871.363,433231.153,0.0,0.0,0.0,50424.328,52382.633,48926.664,50468.243,32856.924,3012.335,979.659,0.0,0.0,0.0,34354.96,37383.326,666035.134,0.0
['1+32'],18597.973,3847.657,4184.224,2709.085,0.0,3285.846,0.0,8515.17,0.0,0.0,0.0,2995.459,0.0,0.0,3321.403,5364.336,10026.636,7570.043,0.0,5406.962,3698.086,0.0,0.0,13408.026,0.0,0.0,0.0,3811.158,3283.167,0.0,3655.972,0.0,0.0,3108.381,5767.199,0.0,0.0,0.0,2972.986,2992.884,4515.082,0.0,4546.82,0.0,0.0,5088.825,0.0,8293.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+33'],6687.587,7196.482,1488.887,11205.305,0.0,6870.915,17807.406,13674.501,27000.51,25210.639,20318.088,21289.74,0.0,0.0,4509.776,5432.361,3079.216,5845.499,5933.486,3744.164,3371.497,0.0,5594.517,12528.379,6584.758,0.0,5673.355,7048.515,6959.696,8209.726,2499.778,7558.214,3059.445,0.0,0.0,0.0,17361.481,13233.712,0.0,18089.312,15205.906,0.0,17442.662,0.0,3819.355,4197.341,38547.232,28340.775,34309.765,5524.961,0.0,14228.618,0.0,0.0,43594.713,0.0,21367.108,18222.972,15626.334,10684.2,21265.33,0.0,0.0,0.0,5537.104,19978.156,27650.721,28374.471,0.0,26416.04
['1+34'],69516.259,72195.776,91243.011,72068.829,99947.802,83752.902,94765.472,103717.757,74870.177,83215.475,67998.324,94622.902,119373.067,0.0,126341.892,123340.291,136330.327,153930.255,136506.128,162775.233,152912.802,128186.709,113492.877,120834.585,134901.554,0.0,125908.991,111739.477,57968.517,64032.252,79773.848,57137.863,88000.642,95894.054,53126.275,98945.515,61857.604,74571.847,81022.903,30756.56,64901.352,84027.739,98084.471,144904.34,120251.018,122579.385,93372.684,96450.66,0.0,143147.309,0.0,198468.732,217125.011,86011.957,97017.125,0.0,106308.579,96261.818,88647.999,93322.63,64694.434,36583.013,49969.011,0.0,0.0,13544.055,41015.288,32050.562,97262.471,48669.579
['1+35'],38333.707,14615.641,10925.924,26168.782,50856.247,24067.635,13154.595,9794.034,30119.962,18156.216,7902.574,7876.856,0.0,0.0,9372.543,7680.59,4312.395,7137.461,0.0,4080.248,0.0,0.0,22729.682,12705.077,0.0,0.0,6019.998,5818.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17774.315,0.0,4279.003,0.0,0.0,6737.835,0.0,0.0,0.0,0.0,0.0,0.0,4467.955,4692.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+36'],0.0,0.0,0.0,0.0,0.0,0.0,40122.71,40322.62,0.0,42457.785,0.0,36548.522,0.0,0.0,43636.298,46362.602,10866.854,65818.653,53898.012,4246.922,0.0,43121.726,36676.178,33018.534,44844.116,0.0,36708.424,40425.806,26899.737,35748.733,4862.637,26617.413,9567.641,0.0,0.0,0.0,30082.63,22647.701,0.0,31800.349,20414.174,0.0,36028.369,0.0,7545.726,4849.601,59827.974,35342.354,17981.662,0.0,0.0,0.0,0.0,0.0,32618.807,0.0,24523.753,28572.099,18160.559,21931.251,21096.332,0.0,0.0,0.0,0.0,3987.646,27211.523,16654.044,0.0,25840.023
['1+37'],108930.823,89954.166,40518.156,79612.44,42779.257,80801.018,92014.693,66328.519,69147.386,94443.458,71530.217,83999.454,39640.763,0.0,76059.699,66542.966,39046.173,84577.215,75482.852,50351.901,60560.84,71062.596,68870.709,61723.18,73543.715,0.0,71017.611,62547.965,47675.49,50513.145,32933.304,66601.392,40198.154,39713.244,21722.97,34269.818,58331.052,59993.049,31505.533,65554.965,43867.386,31487.895,83099.433,51327.015,52303.491,37050.121,84818.716,76818.605,84308.842,37216.91,0.0,49716.208,47847.047,94483.396,74749.532,0.0,52956.519,54388.776,41040.693,52866.536,49908.782,0.0,23369.366,0.0,0.0,4916.754,52935.859,49476.262,35034.865,61803.959
['1+38'],7990.662,9125.844,4801.143,5576.45,4378.143,11568.998,0.0,5004.214,0.0,5592.624,0.0,11284.424,5204.676,0.0,6243.134,8489.854,7244.528,7272.063,7757.919,5536.902,6891.071,5817.53,7944.975,12671.25,15534.108,0.0,9696.086,9038.483,12531.092,6160.168,5044.482,3017.755,13505.761,10116.226,3835.316,5399.038,7045.455,6189.934,9105.019,11167.299,5380.228,0.0,18433.547,0.0,17374.178,6315.227,16036.387,14355.655,14592.208,7474.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+39'],2400517.13,3055388.71,3664463.21,2488435.16,3658315.7,3384636.23,3445442.79,2693024.03,2485339.19,2974908.82,2647225.7,2599778.58,3350080.47,0.0,3368409.2,2890844.94,0.0,2744872.95,3097080.7,3364310.93,3494924.57,3139654.61,3097243.05,2732950.76,3375570.5,0.0,3072103.98,3112691.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+40'],61630.98,100850.091,0.0,79095.18,9112.399,89003.074,199068.693,145797.636,148428.16,161590.728,152625.266,125064.704,0.0,0.0,36487.93,0.0,24808.93,31031.608,29499.982,41483.658,38431.939,58433.379,57169.522,31500.737,31097.828,0.0,41864.109,39656.168,7577.072,7563.409,0.0,23860.748,0.0,9988.983,3731.56,0.0,15908.798,15059.595,0.0,0.0,0.0,0.0,51452.265,0.0,0.0,0.0,3356.773,12730.538,36167.793,14634.206,0.0,0.0,0.0,0.0,0.0,0.0,114292.516,84642.308,39124.601,0.0,26795.842,0.0,0.0,0.0,0.0,0.0,11777.585,0.0,0.0,5349.46
['1+41'],141390.622,177765.018,340538.288,127133.549,234083.943,132114.262,210215.162,101653.174,161539.941,202676.379,0.0,163517.994,258719.535,0.0,169623.723,185616.974,266887.311,196275.49,177020.589,279645.964,0.0,0.0,146185.245,0.0,167647.666,0.0,159066.928,223935.311,0.0,0.0,266994.944,161713.383,0.0,285603.244,228482.204,276169.97,322172.09,387298.767,301781.349,231821.201,0.0,0.0,234485.101,0.0,382375.901,0.0,269946.064,237377.756,322927.881,0.0,0.0,0.0,0.0,0.0,478082.596,0.0,427262.016,590997.8,0.0,0.0,0.0,0.0,370281.282,153739.383,20546.791,0.0,0.0,183457.908,0.0,0.0
['1+42'],44442.078,42811.398,48125.819,0.0,0.0,122491.479,0.0,65082.517,22342.397,48620.584,0.0,43691.223,33906.797,0.0,505535.03,48799.338,120937.891,66217.283,1081053.08,375515.214,0.0,206757.138,1016520.74,2580946.62,1951693.58,332838.874,2381420.88,1774935.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47027.835,0.0,47422.088,0.0,0.0,0.0,21717.786,0.0,77598.649,0.0,0.0,0.0,54409.547,29744.162,26050.223,79518.417,147341.331,0.0,19872.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+43'],838280.944,457589.84,119827.328,270669.539,107314.419,254912.601,354453.837,159667.871,234181.049,338073.181,399757.347,253185.572,144448.985,0.0,405378.405,443453.1,149442.042,473772.143,340253.04,150154.316,174635.974,427323.074,292591.471,300764.35,505627.219,0.0,228400.465,414228.067,164325.92,165010.737,81106.895,448228.731,76861.302,64938.464,54599.747,89818.837,304006.444,225856.024,0.0,341194.982,235975.52,0.0,497111.449,0.0,116488.495,126483.009,451971.355,268382.467,375572.191,111629.808,0.0,0.0,0.0,0.0,316994.277,0.0,233130.118,305571.705,159384.813,237805.151,307266.616,49348.26,29173.582,36358.929,192975.162,163809.023,372755.879,467591.77,0.0,0.0
['1+44'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015749.72,0.0,0.0,0.0,1919947.27,2141409.36,628361.865,2760721.72,0.0,0.0,1053753.59,1674944.57,3626550.15,3594114.67,722918.289,0.0,1524129.61,1917114.6,2837192.97,0.0,3679444.78,3521168.49,0.0,0.0,0.0,2187757.39,1804070.73,1738630.76,0.0,360473.418,0.0,167719.35,0.0,0.0,0.0,199485.623,198424.168,2166203.68,2183545.91
['1+45'],90622.765,29502.643,49961.425,54061.522,86412.247,0.0,0.0,0.0,0.0,73713.881,72050.83,91096.929,0.0,0.0,73981.338,79328.021,0.0,0.0,90093.732,47326.59,71936.938,92574.343,0.0,69209.113,94699.557,0.0,0.0,0.0,41297.474,0.0,51192.138,45479.292,51746.072,0.0,45491.077,39712.329,43353.914,47847.89,52760.175,30049.653,51539.122,0.0,75828.157,33761.501,27663.002,73225.624,43478.463,52332.243,33177.194,56790.196,0.0,77082.949,0.0,0.0,86474.934,0.0,65199.99,42418.226,36750.744,57772.913,47716.02,22215.48,43185.419,9488.43,10168.795,12778.577,52653.69,49029.793,31512.671,0.0
['1+46'],205914.352,132259.709,0.0,113209.897,0.0,137060.464,159653.014,75220.472,117841.365,142808.75,172012.715,134919.256,0.0,0.0,183834.637,209663.966,0.0,117035.379,146501.216,0.0,0.0,151265.144,117316.553,114972.569,200923.288,0.0,181739.245,140774.907,99480.043,115830.996,0.0,85146.327,0.0,0.0,0.0,0.0,77625.766,109699.114,0.0,127230.509,77724.327,0.0,133608.386,0.0,0.0,0.0,135469.192,121775.173,124499.915,0.0,0.0,0.0,0.0,0.0,157400.209,0.0,88724.519,127472.23,74162.475,93262.723,96298.569,0.0,0.0,0.0,85215.128,65389.574,122540.786,157956.291,0.0,145036.655
['1+47'],0.0,0.0,0.0,0.0,190.205,0.0,0.0,4660.524,6386.484,5727.396,5455.12,0.0,0.0,0.0,0.0,3312.201,1914.405,0.0,0.0,4297.388,0.0,4794.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.54,0.0,3884.7,0.0,0.0,0.0,3317.582,5002.905,5888.605,0.0,7696.583,5462.634,4886.391,6003.582,0.0,4562.973,0.0,8975.552,7047.358,8164.513,4515.887,0.0,14751.245,11147.548,21241.672,16731.932,0.0,26749.659,23489.679,17604.311,18943.312,10330.199,13124.39,8625.889,4671.77,5744.334,6717.425,6582.995,5169.654,8133.513,7033.512
['1+48'],0.0,0.0,0.0,0.0,0.0,0.0,765.064,0.0,0.0,0.0,0.0,0.0,4585832.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354136.91,3536833.38,3600715.4,3803234.64,3997871.26,2397446.99,2466206.12,3678674.44,3182061.02,3460311.94,4396584.47,3716074.46,0.0,0.0,5173721.19,5280507.29,4134751.79,5236144.87,6786580.77,0.0,132653.842,6333457.52,5981170.9,4570821.0,0.0,2216798.6,2519314.73,2344892.02,0.0,577551.863,0.0,283795.332,0.0,0.0,0.0,1784235.76,850691.595,0.0,0.0
['1+49'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57609.539,0.0,0.0,71369.293,50599.722,0.0,29873.745,0.0,0.0,10920.151,0.0,35248.236,0.0,0.0,10998.822,0.0,66196.396,23172.942,0.0,0.0,28745.304,0.0,27356.927,47265.237,26549.468,0.0,0.0,88815.193,111586.736,143902.162,61499.441,0.0,54768.908,31031.445,34462.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10264.293,4804.859,5470.058,66249.905
['1+50'],876646.188,563862.585,775526.989,711415.762,539878.963,749278.24,938752.015,821462.946,912457.54,830630.538,1458785.95,0.0,1740442.91,0.0,720485.005,967938.622,736271.838,1007161.27,766056.132,747056.817,657230.443,770483.643,864716.189,647989.6,1080337.29,0.0,597493.755,838727.88,435623.188,526949.586,955566.155,0.0,446870.24,626952.942,360426.699,0.0,444064.924,720745.695,871728.537,717169.71,315188.762,688102.876,468527.222,356869.492,692137.883,429151.311,674767.008,375371.668,342734.999,681982.818,0.0,232385.145,0.0,0.0,290247.777,0.0,399061.143,335433.406,193431.614,0.0,49318.108,0.0,0.0,0.0,0.0,0.0,234474.496,0.0,0.0,0.0
['1+51'],0.0,14602.006,14034.295,18195.052,7620.971,16775.818,0.0,11523.629,17032.188,0.0,0.0,0.0,0.0,0.0,17958.168,14833.418,15021.512,22987.877,0.0,12333.867,16832.943,21763.892,26952.038,24152.226,32134.621,0.0,30682.605,36883.245,13669.464,9973.883,11912.479,13138.355,0.0,12754.391,9232.266,12699.67,26354.666,0.0,7878.828,31900.389,22024.811,0.0,0.0,0.0,20541.197,0.0,0.0,22871.559,0.0,22986.825,0.0,12200.97,0.0,0.0,33172.733,0.0,0.0,6233.548,9530.864,6555.206,0.0,0.0,0.0,0.0,0.0,0.0,11499.18,10406.845,0.0,0.0
['1+52'],64940.35,78579.419,83847.058,90444.211,89510.162,94159.645,130224.047,146012.677,154373.062,179000.563,146964.504,166069.097,166472.982,0.0,66935.52,98804.629,172432.262,104118.422,109493.106,192083.899,0.0,107797.023,0.0,0.0,119033.918,0.0,139391.202,120748.324,0.0,77519.227,128391.206,88465.666,133505.338,149918.953,126552.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50984.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+53'],154067.674,95253.078,104011.776,124031.747,134569.383,131232.038,154230.451,113834.393,122328.82,134254.659,121769.912,105835.111,121413.645,356836.79,89632.045,90278.637,85741.842,67801.356,67504.193,84071.887,79940.38,175857.674,69406.199,0.0,74559.718,0.0,78328.196,80313.72,38052.858,40675.054,41425.849,38651.312,0.0,45777.251,0.0,0.0,42576.192,61852.964,32034.599,53803.529,40415.502,0.0,60997.496,0.0,0.0,47962.072,91321.543,37722.915,61294.334,49016.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57937.217,60921.694,67704.984,71785.238,0.0,0.0,0.0,0.0,12458.235,81826.326,79714.678,0.0,0.0
['1+54'],368245.533,264574.667,0.0,212389.842,0.0,187470.778,255712.363,143633.007,145305.408,214802.037,247789.385,186881.107,0.0,0.0,277170.526,207536.934,0.0,291825.1,253690.523,0.0,0.0,307544.494,237911.669,247337.183,275208.817,0.0,195402.841,279549.351,157406.079,102640.288,0.0,167442.812,0.0,0.0,0.0,0.0,155330.287,194241.68,0.0,196801.123,148870.771,0.0,389624.887,0.0,0.0,0.0,276023.277,167223.532,291708.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142325.568,195207.482,120498.51,153629.043,148816.016,0.0,0.0,0.0,0.0,0.0,181867.412,170230.62,0.0,0.0
['1+55'],316041.414,289669.209,90861.64,320507.336,191030.481,463909.365,517298.598,533940.98,502212.586,488913.605,446287.031,458967.943,157595.408,0.0,451112.653,396193.984,363518.68,411406.799,454951.397,314729.523,440135.733,428078.865,482236.926,449139.987,461982.133,25019.223,522857.18,521474.989,453200.83,365426.039,408865.106,390553.78,281807.489,458300.825,246200.617,401993.074,527653.895,706809.687,411870.248,627278.34,475370.842,264547.185,480016.426,403961.321,263697.532,541806.183,724086.692,581505.086,680143.313,646843.461,0.0,908213.283,531789.214,1055387.88,879497.283,0.0,419965.308,330602.798,216882.828,285085.924,302884.962,286207.923,85021.496,81010.468,280936.628,348559.09,422470.896,441758.374,69517.129,512086.885
['1+56'],108007.131,100879.637,143756.621,106509.43,149358.061,139258.354,159488.997,157119.885,129236.023,150743.238,125236.799,155507.491,214038.125,0.0,227343.081,232534.812,282665.829,292659.244,257725.7,330827.633,336528.547,228164.432,213755.906,224825.857,265773.49,0.0,292855.469,282745.806,98554.855,117285.35,158604.173,121133.121,161148.862,180999.573,141748.838,226855.214,148016.255,181653.642,200325.091,191157.186,170650.041,211994.296,193761.728,260998.385,248024.462,263512.918,219715.281,167897.288,217274.271,292501.127,0.0,357408.065,458608.427,236504.427,245101.142,0.0,123815.686,115204.656,97853.855,120807.689,105349.188,131171.709,135437.131,119213.809,68333.525,80022.818,98108.298,75652.662,204940.311,103821.517
['1+57'],3348076.82,0.0,3243531.3,3122833.02,3096065.96,3449855.31,4046336.44,5218299.29,4504515.12,5025159.46,3721549.44,4695640.93,4590638.05,0.0,4578165.93,4185075.17,4711765.31,4864390.52,4682724.23,4840520.03,6263278.78,5591329.84,4983350.73,4812789.98,4978000.74,5428668.51,0.0,0.0,0.0,2718848.16,2634751.86,0.0,2552269.54,2852693.96,2970011.34,3363602.5,0.0,0.0,0.0,3359266.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4666079.54,0.0,0.0,0.0,0.0,0.0,0.0,5757549.16,4633710.96,0.0,4193535.43,0.0,0.0,0.0,361995.376,0.0,0.0,0.0,0.0,0.0,0.0
['1+58'],79083.305,22317.61,18702.599,49500.703,111151.997,25525.351,72002.543,22815.546,57489.138,19894.621,18412.025,0.0,30366.11,0.0,36248.206,20426.706,0.0,14872.827,11617.223,7075.642,13628.138,0.0,28145.805,13118.199,11926.337,0.0,50627.388,54737.85,13565.236,0.0,0.0,0.0,0.0,10090.341,128.414,23833.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18170.722,0.0,0.0,0.0,52127.588,4304.824,0.0,510.723,0.0,0.0,0.0,0.0,17568.999,0.0,0.0,0.0,13843.865,2634.065,0.0,0.0,2526.304,0.0,0.0,0.0,0.0
['1+59'],18141.724,14087.539,11175.623,5772.171,11550.432,7148.419,19564.75,14378.011,16147.293,17695.617,17345.057,26055.27,1491.816,0.0,5917.257,0.0,18970.141,7015.965,7270.153,0.0,10463.27,0.0,7173.072,0.0,0.0,0.0,14096.384,21367.799,22062.294,18337.327,26248.254,13943.675,21995.493,28151.339,17833.398,0.0,16339.444,15827.183,23598.068,19738.464,13799.695,0.0,0.0,0.0,3251.051,25492.651,19992.602,13968.141,10930.849,5939.598,0.0,0.0,0.0,0.0,18065.534,0.0,49585.682,37482.888,0.0,0.0,0.0,29084.809,0.0,0.0,0.0,0.0,0.0,11996.349,0.0,0.0
['1+60'],34272.788,36114.533,14236.914,37671.534,24336.061,62420.355,60743.186,41006.443,58484.246,52578.108,82483.582,103680.094,24452.015,0.0,40227.704,33459.857,24081.757,44491.312,36128.838,0.0,32875.903,30799.962,28684.802,33807.36,60015.812,0.0,0.0,39097.816,24966.632,13349.257,8439.555,17590.37,11652.61,27623.965,0.0,10809.664,82495.556,46242.336,0.0,90862.063,0.0,26364.961,23933.964,15617.709,0.0,12182.405,54987.643,44908.467,121391.767,52975.252,0.0,0.0,0.0,0.0,84205.344,0.0,30131.641,38033.95,18363.786,34632.698,15831.154,17788.91,0.0,0.0,70859.082,41518.256,46237.515,53944.866,0.0,56819.468
['1+61'],633183.452,576521.458,0.0,429657.469,12822.629,420202.589,437400.92,467760.151,353525.608,0.0,282187.872,282800.01,0.0,0.0,299698.819,394895.188,0.0,300760.761,350438.206,67914.291,34071.225,212750.185,255285.261,207660.735,20777.081,0.0,0.0,0.0,11124.365,157316.106,10773.341,8481.935,2514.877,0.0,42559.891,0.0,108533.154,0.0,0.0,0.0,0.0,0.0,329922.991,0.0,0.0,50930.583,237441.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+62'],0.0,8898.81,9671.942,13863.666,13277.049,14299.371,18605.344,18463.001,16916.312,14451.714,12888.549,10582.379,18114.649,0.0,0.0,0.0,9889.971,8663.429,0.0,14044.095,0.0,16852.082,7701.623,6092.913,9358.649,0.0,0.0,9981.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6627.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.045,5794.646,0.0,5160.645,0.0,0.0,0.0
['1+63'],78556.357,51712.363,129903.761,76904.284,123876.073,81038.258,73512.241,0.0,0.0,0.0,55435.709,0.0,58128.95,0.0,0.0,46158.651,68091.178,49209.379,0.0,105742.868,122679.959,84798.985,85822.963,46681.069,55595.528,0.0,87446.997,0.0,0.0,90896.415,199862.738,45440.25,32996.78,132272.741,116206.352,91487.675,95659.378,109395.465,86042.845,69514.784,0.0,95222.42,157552.593,274476.645,117022.473,392111.487,0.0,0.0,54999.713,190418.481,0.0,532543.082,198052.55,0.0,0.0,0.0,189939.089,132401.528,227934.202,49563.82,164666.591,509168.442,273057.717,207740.345,0.0,68187.307,106282.209,69858.852,614248.4,97862.791
['1+64'],33982.247,20402.966,20406.397,27492.278,20302.543,38412.782,38387.164,41863.008,38174.021,24710.774,23915.263,37668.307,14007.176,0.0,26978.166,26844.725,18212.54,25564.714,30829.08,21729.578,20879.4,24916.33,34550.91,23850.569,38019.652,0.0,53586.468,54269.877,22171.803,21598.86,8278.294,19607.285,6394.9,13151.647,6736.123,7464.284,31179.37,24534.646,12951.574,39671.613,28018.205,18086.911,35944.368,19586.237,23021.167,28710.637,54005.308,42990.869,51652.239,39436.331,0.0,56041.806,73616.77,81672.294,36703.752,0.0,76525.323,68373.646,64883.501,83084.464,48913.287,40188.663,37549.331,29829.297,29744.311,7474.055,32450.934,23705.216,36474.751,25419.432
['1+65'],3031540.0,2945216.91,2853557.42,2585711.2,2837085.57,2868489.12,3072774.88,2340112.06,2202381.06,2165476.36,2038628.07,1806836.29,1694746.89,0.0,1575382.46,1432152.92,1401401.67,1341648.89,1312161.72,1237603.53,1267740.76,1253630.1,1208500.28,1144496.55,1082588.51,0.0,1267991.92,1307164.79,1117564.12,1053000.51,1106393.45,1056367.44,1048745.86,1175114.38,986184.384,1099482.59,1317870.05,1253652.82,972821.255,1303415.56,1119443.52,1012837.65,1267275.42,1218359.55,1172689.44,1168897.61,1872972.81,1350247.65,1630713.17,1205659.14,0.0,1350830.74,1238127.8,2120132.68,1611648.96,0.0,4923891.02,4109604.94,4042599.37,3727795.24,3734238.3,3431110.12,3243085.56,3060144.09,3019442.6,2884853.33,2612727.9,2694886.4,2529784.47,2725327.24
['1+66'],1015781.47,1059851.68,1073100.81,1023005.76,977977.956,1097859.74,988279.691,1119083.89,1063595.74,981563.363,1023998.86,1033165.58,919524.453,0.0,1135882.24,1095069.45,1197751.14,1096985.46,992000.085,1100563.56,1176629.3,1099504.35,943911.477,1026313.94,1019673.24,0.0,1181237.81,1197929.97,670791.548,661144.783,625059.922,590699.507,673598.711,690857.997,586821.218,662469.568,698130.26,727347.903,666058.651,766104.486,338657.659,769513.483,969652.666,674712.514,954022.018,1018011.54,1061701.56,454792.162,946242.058,885659.405,0.0,0.0,0.0,124090.125,0.0,0.0,0.0,679560.545,694196.321,0.0,337945.711,80710.421,16662.995,15957.428,2248.864,3262.366,0.0,353446.738,813697.233,813005.457
['1+67'],92828.786,0.0,79424.497,136870.888,99254.226,111729.379,219162.079,124483.198,143710.729,177103.491,148015.45,165716.728,108305.414,13895997.4,79734.024,75328.747,75187.455,97161.777,81313.609,78982.99,91987.551,90907.396,95292.903,88289.027,98668.434,5791.076,99560.479,105576.806,61359.364,0.0,49824.28,63569.986,53034.352,55683.432,43964.177,0.0,120212.449,108656.165,72972.838,0.0,110477.147,0.0,101632.029,0.0,0.0,79702.792,190891.869,129763.893,195041.073,118187.949,0.0,0.0,0.0,31976.887,0.0,76858.408,48425.073,55269.968,55562.811,57932.566,61924.799,28664.952,36680.302,29598.707,70027.977,83993.396,92370.132,96416.899,8040.818,0.0
['1+68'],0.0,23677.845,0.0,0.0,0.0,18716.96,33292.169,0.0,0.0,0.0,0.0,23843.837,0.0,0.0,0.0,0.0,0.0,39647.771,30337.084,23078.254,20705.707,18438.569,0.0,0.0,35471.015,0.0,24569.336,15561.834,13237.234,12461.82,0.0,19639.936,0.0,0.0,0.0,0.0,39433.595,23588.806,9734.341,0.0,25267.403,24126.399,19224.64,12911.649,0.0,0.0,43855.11,41338.861,74332.973,15285.717,0.0,32191.425,0.0,0.0,102790.253,0.0,39338.646,18566.414,0.0,0.0,0.0,0.0,0.0,0.0,13988.404,0.0,0.0,29922.528,0.0,40065.808
['1+69'],84554.303,0.0,0.0,0.0,0.0,0.0,240405.771,219799.968,0.0,390540.994,354106.074,397104.634,90961.241,0.0,0.0,111214.801,107320.858,116090.634,139416.016,0.0,102618.223,0.0,165275.101,179219.225,209125.746,0.0,221318.174,201906.507,0.0,100387.206,0.0,93094.559,0.0,58654.942,47451.528,37905.5,277415.462,244977.38,76696.804,327924.358,231225.05,31761.465,138199.016,0.0,78750.622,104429.852,466289.535,275231.797,459271.571,122177.942,0.0,41148.316,65515.473,79232.585,0.0,383203.127,88185.926,106659.714,94746.498,109476.178,141256.937,0.0,0.0,0.0,265575.658,261968.978,315150.465,381781.751,48798.001,82820.232
